datetime,Change_NQ,Change_ES,Change_YM,SMT_NQ_ES,SMT_NQ_YM,RS,FVG_Bullish,FVG_Bearish,Sweep_High,Sweep_Low,Bullish_Setup,Bearish_Setup,Target
2024-01-22 16:20:00,0.0006512343851756181,2.0663291662343022e-05,-0.0005785515173827656,0,1,0,0,0,0,0,0,0,1
2024-01-22 16:25:00,-2.366583836230246e-05,0.00022729151169520963,0.0003421142661648871,1,1,2,0,0,0,0,0,0,1
2024-01-22 16:30:00,0.0001654281251478237,-6.052968640246643e-05,-0.00015783243456530917,1,1,0,0,0,0,0,0,0,1
2024-01-22 16:35:00,-0.00035492877762523603,-0.0003098917444839974,-0.00010525207872860873,0,0,2,0,0,0,0,0,0,1
2024-01-22 16:40:00,-0.00033138447700438656,-0.0006199884268827217,-0.0007105450143424348,0,0,0,0,0,0,0,0,0,0
2024-01-22 16:45:00,0.0005801013401524946,0.0004133752429794734,0.00047404598246031664,0,0,0,0,0,0,0,0,0,0
2024-01-22 16:50:00,9.464991363186772e-05,0.000258384579608289,0.0001316205117405796,0,0,1,0,0,0,0,0,0,0
2024-01-22 16:55:00,0.0007763293605114221,0.00035131225459809033,5.263573440003634e-05,0,0,0,0,0,0,0,0,0,0
2024-01-22 17:00:00,-0.0006620011348590239,-0.00019625260809380966,-5.262603936437915e-05,0,0,2,0,0,0,0,0,0,0
2024-01-22 17:05:00,-0.0018335166850017798,-0.0011157485846523007,-0.000605526156440467,0,0,2,0,0,0,0,0,0,1
2024-01-22 17:10:00,0.0009362075299526724,0.0005169097114490125,0.0002633242047609615,0,0,0,0,0,0,0,0,0,1
2024-01-22 17:15:00,-0.00014206899817678658,8.26958858797198e-05,0.00013163090693682906,1,1,2,0,0,0,0,0,0,1
2024-01-22 17:20:00,0.0005920382693537311,0.00028939970233170654,0.0,0,1,0,0,0,0,0,0,0,0
2024-01-22 17:25:00,-7.124090051339472e-05,2.066499969000621e-05,5.2646818816074796e-05,1,1,2,0,0,0,0,0,0,0
2024-01-22 17:30:00,-0.0008047718235183484,-0.0005707540814496598,-0.00031588091289585027,0,0,2,0,0,0,0,0,0,1
2024-01-22 17:35:00,0.0005237722976333796,0.00033081774010136465,3.607481759169159e-05,0,0,0,0,0,0,0,0,0,0
2024-01-22 17:40:00,0.0,4.133854198958643e-05,0.00010532413502559499,1,1,2,0,0,0,0,0,0,0
2024-01-22 17:45:00,-0.00014207909069382493,-0.0001963519867720156,-0.00013005818392436473,0,0,2,0,0,0,0,0,0,0
2024-01-22 17:50:00,0.0005682275752622691,0.00012403357175342595,0.00010532413502559499,0,0,0,0,0,0,0,0,0,0
2024-01-22 17:55:00,-0.0003077578655809576,-0.00010334849111205326,7.899102135383426e-05,0,1,2,0,0,0,0,0,0,0
2024-01-22 18:00:00,-0.0011958606644722712,-0.0007234843003906111,-0.0003685568367292854,0,0,2,0,0,0,1,0,0,0
2024-01-22 18:05:00,4.741920952186892e-05,-4.137103613756244e-05,7.874845268507946e-05,1,0,2,0,0,0,0,0,0,0
2024-01-22 18:10:00,0.0005334344883177038,0.0006102480296228027,0.0003687024308025683,0,0,1,0,0,0,0,0,0,0
2024-01-22 18:15:00,-0.0010189332006350722,-0.0007029150299772069,-0.0005528207018189895,0,0,2,0,0,0,0,0,0,1
2024-01-22 18:20:00,8.302298550661814e-05,-6.206425719434297e-05,-0.00023706669476339425,1,1,0,0,0,0,0,0,0,1
2024-01-22 18:25:00,-0.0009010699226938545,-0.0009310216410807892,-0.0009221932390060494,0,0,0,0,0,0,0,0,0,1
2024-01-22 18:30:00,0.0009256003879972763,0.0005177055290950508,0.00010549636037547109,0,0,0,0,0,0,0,0,0,1
2024-01-22 18:35:00,0.00045038421402149423,0.0005379170461130043,0.000514206605577146,0,0,1,0,0,0,0,0,0,1
2024-01-22 18:40:00,-0.00033165026945698126,-0.00014480461719875473,-0.00013206101376989453,0,0,2,0,0,0,0,0,0,1
2024-01-22 18:45:00,0.0006402807749768357,0.00048619013137469075,0.0005024516265092467,0,0,0,0,0,0,0,0,0,0
2024-01-22 18:50:00,0.0007936677212565134,0.0006617175706694721,0.0006059648013489782,0,0,0,0,0,0,0,0,0,0
2024-01-22 18:55:00,-0.00023774567842774335,-0.0001446549978302784,0.0,0,1,2,0,0,0,0,0,0,0
2024-01-22 19:00:00,0.00016579819990524203,0.0001860099825356777,0.00028964899807781987,0,0,2,0,0,1,0,0,0,0
2024-01-22 19:05:00,-7.104459232238311e-05,-8.265487457127013e-05,-4.975419060601541e-05,0,0,2,0,0,0,0,0,0,0
2024-01-22 19:10:00,-0.0006631299734748711,-0.0004959702417853942,-0.00034224936815500066,0,0,2,0,0,0,0,0,0,0
2024-01-22 19:15:00,-0.0010191022420249487,-0.0008477204590095486,-0.0007110502475509287,0,0,2,0,0,0,0,0,0,1
2024-01-22 19:20:00,0.0002372648112557617,0.00033110527078196336,0.00031625553447186524,0,0,1,0,0,0,0,0,0,1
2024-01-22 19:25:00,0.0005811608985459225,0.0004551190550074004,0.00039521526057853523,0,0,0,0,0,0,0,0,0,0
2024-01-22 19:30:00,-0.0004978426817125304,-0.0005582895661882921,-0.0003460899343930035,0,0,2,0,0,0,0,0,0,1
2024-01-22 19:35:00,0.0007824581376595256,0.0005585898709036366,0.00042949554036075235,0,0,0,0,0,0,0,0,0,0
2024-01-22 19:40:00,-0.00028439388553147185,-0.0002894774931248813,-0.00021070375052671745,0,0,2,0,0,0,0,0,0,1
2024-01-22 19:45:00,-4.6226112063933404e-05,0.00012430453577111662,0.00016860918498525862,1,1,2,0,0,0,0,0,0,1
2024-01-22 19:50:00,-0.0001185367819634702,2.0680384655135775e-05,0.00010562084644703157,1,1,2,0,0,0,0,0,0,1
2024-01-22 19:55:00,0.0005003094330854219,0.00017578326956877165,0.00015802365087308666,0,0,0,0,0,0,0,0,0,1
2024-01-22 20:00:00,-0.000355483932126214,-0.0002481133050759941,-0.00025803733642279465,0,0,1,0,0,0,0,0,0,1
2024-01-22 20:05:00,0.00037696484032336426,0.00031022501654540477,0.0003761260074802866,0,0,0,0,0,0,0,0,0,1
2024-01-22 20:10:00,0.00023699490460960478,0.00018587049313157893,7.872355158537863e-05,0,0,0,0,0,0,0,0,0,1
2024-01-22 20:15:00,-4.7386627493678176e-05,6.201422192828997e-05,5.2650976675569446e-05,1,1,1,0,0,0,0,0,0,0
2024-01-22 20:20:00,0.00011847779726082027,0.00010314603680469624,-1.5794045644717696e-05,0,1,0,0,0,0,0,0,0,0
2024-01-22 20:25:00,0.00063967400317477,0.0005375744047619516,0.0003685180310609192,0,0,0,0,0,0,0,0,0,0
2024-01-22 20:30:00,-0.00035513885929393013,-0.00013426839218764054,-5.262603936437915e-05,0,0,2,0,0,0,0,0,0,0
2024-01-22 20:35:00,-0.0001657942729920968,-0.00023965209127447867,-0.00023682340867819645,0,0,0,0,0,0,0,0,0,0
2024-01-22 20:40:00,-0.000414564233766876,-0.00033064682785692947,-2.6319945254489933e-05,0,0,2,0,0,0,0,0,0,0
2024-01-22 20:45:00,-0.00040290088638198775,-0.00045478036175716237,-0.0002368982127346788,0,0,2,0,0,0,0,0,0,0
2024-01-22 20:50:00,-0.00018967683808707137,-3.102250165450521e-05,0.00034227640135856203,0,1,2,0,0,0,0,0,0,0
2024-01-22 20:55:00,7.11423083308344e-05,4.136504653563973e-05,0.0003948095701839214,0,0,2,0,0,0,0,0,0,0
2024-01-22 21:00:00,-0.0007587973062696813,-0.00031021860070725143,-7.89328281631613e-05,0,0,2,0,0,0,1,0,0,1
2024-01-22 21:05:00,9.49171847562138e-05,-6.205912165662596e-05,0.0,1,1,0,0,0,0,0,0,0,1
2024-01-22 21:10:00,-7.11760658616564e-05,-4.137445954608455e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-22 21:15:00,0.0,0.00010344256868588913,0.0,1,0,1,0,0,0,0,0,0,1
2024-01-22 21:25:00,0.0001897938364451237,6.205783790487095e-05,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-22 21:30:00,4.743945539514375e-05,-8.273864929147507e-05,0.0,1,1,0,0,0,0,0,0,0,1
2024-01-22 21:35:00,0.0001660223418637032,8.274036074801518e-05,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-22 21:45:00,4.7427080863264535e-05,6.205141994326993e-05,0.0,0,1,1,0,0,0,0,0,0,1
2024-01-22 23:00:00,2.3719165085367422e-05,-0.00028754654530399913,-0.0004210526315790132,1,1,0,0,0,0,0,0,0,1
2024-01-22 23:05:00,0.000498114281648133,0.00012411824331313434,0.0,0,1,0,0,0,0,0,0,0,0
2024-01-22 23:40:00,9.47867298578684e-05,0.0,0.0,1,1,0,0,0,0,0,0,0,0
2024-01-23 00:15:00,0.0001185395922238297,4.136675767349592e-05,0.0,0,1,0,0,0,0,0,0,0,0
2024-01-23 00:50:00,0.00011848341232230183,0.0,0.0,1,1,0,0,0,0,0,0,0,0
2024-01-23 10:00:00,-0.0004978190783234865,-0.0001860888263997498,0.0,0,1,2,0,0,0,1,0,0,1
2024-01-23 10:05:00,-0.0005929509985294815,0.0,0.0,1,1,1,0,1,0,0,0,0,1
2024-01-23 11:05:00,-9.483617051534834e-05,0.0,0.0,1,1,1,0,0,0,0,0,0,1
2024-01-23 11:20:00,-0.00021343198634042837,-0.0001447686803300585,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-23 11:25:00,-0.0001897398192727844,-4.1365902086872135e-05,0.0,0,1,2,0,1,0,0,0,0,1
2024-01-23 11:30:00,0.0004743833017077529,0.0,-0.000658518596565167,1,1,0,0,0,0,0,0,0,1
2024-01-23 11:35:00,0.00023704546532016756,4.1357348166915475e-05,-5.270231099628925e-05,0,1,0,0,0,0,0,0,0,1
2024-01-23 11:50:00,0.00011848060472503345,-2.067824648479683e-05,2.636296530631368e-05,1,0,0,1,0,0,0,0,0,1
2024-01-23 12:05:00,0.0,0.00012404126439395977,0.0,1,0,1,1,0,1,0,0,0,1
2024-01-23 12:10:00,0.000189510588904252,0.00010335490005583515,0.0,0,1,0,1,0,0,0,0,0,0
2024-01-23 12:15:00,-0.0002818576074316334,0.0,0.0,1,1,1,0,0,0,0,0,0,0
2024-01-23 12:20:00,-9.475080538189422e-05,2.0668416592586043e-05,0.0,1,1,1,0,0,0,0,0,0,1
2024-01-23 12:30:00,0.00023694436546290847,6.201422192828997e-05,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-23 12:35:00,0.0004975242246915028,0.00010335276365292358,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-23 12:40:00,-0.00035519772673462964,-0.0004133085348212206,-2.6346295710799097e-05,0,0,2,0,0,0,0,0,0,1
2024-01-23 12:45:00,-0.00030794741205731485,-0.00010335917312663848,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-23 13:00:00,0.0003077870113881087,0.0004753637566137942,0.0008972036143358883,0,0,2,0,0,1,1,0,0,1
2024-01-23 13:05:00,1.6568321842030526e-05,-0.0001425328290288078,0.0,1,1,0,0,0,0,0,0,0,1
2024-01-23 13:15:00,0.00021466983093632885,-2.0661583917004288e-05,-0.0002370042660768732,1,1,0,0,0,0,0,0,0,1
2024-01-23 13:25:00,0.00037848322846186346,0.0003717932829347024,0.0,0,1,0,0,0,0,0,0,0,0
2024-01-23 13:40:00,4.725562932680058e-05,-2.0636001568317352e-05,-7.896191403687405e-05,1,1,0,1,0,0,0,0,0,0
2024-01-23 13:45:00,-0.0007324103387988524,-0.0002682735564818925,2.632340940796258e-05,0,1,2,0,0,0,0,0,0,0
2024-01-23 13:50:00,2.364513383143598e-05,-0.00012386201771227322,-0.000236879507290559,1,1,0,0,0,0,0,0,0,0
2024-01-23 13:55:00,-0.0003547021684125358,-0.0002270944299930089,0.0,0,1,2,0,0,0,0,0,0,0
2024-01-23 14:00:00,-0.00011828160484484142,-6.194891279652409e-05,0.00013174536256326775,0,1,2,0,0,0,0,0,0,0
2024-01-23 14:05:00,-0.0007571276469892185,-0.00033046926635828033,-0.0003134969664557491,0,0,2,0,0,0,0,0,0,0
2024-01-23 14:10:00,0.00044986385699064213,0.0003305853426723035,-5.2705088676413554e-05,0,1,0,0,0,0,0,0,0,0
2024-01-23 14:15:00,-0.00021300766827599875,-0.00020655182385253418,-0.00023711041441624732,0,0,1,0,0,0,0,0,0,0
2024-01-23 14:20:00,-0.00040245259345189724,-0.0003099045493987382,-0.0002635046113307582,0,0,2,0,0,0,0,0,0,0
2024-01-23 14:25:00,0.0005683701984559492,0.0003306673280012569,0.00028993911278635086,0,0,0,0,0,0,0,0,0,0
2024-01-23 14:30:00,-0.0037876097815023146,-0.0008264292060080933,-0.0001581611134542447,0,0,2,0,0,0,0,0,0,1
2024-01-23 14:35:00,0.0020198659759517673,0.0006306604358794236,-0.000527273206611976,0,1,0,0,0,0,0,0,0,1
2024-01-23 14:40:00,2.3714665148906528e-05,-0.00018597731076815208,0.00010551305724073759,1,0,2,0,0,0,0,0,0,1
2024-01-23 14:45:00,0.0008774218027461039,8.267024904405005e-05,-2.637756851571023e-05,0,1,0,0,0,0,0,0,0,1
2024-01-23 14:50:00,0.00047149694356255574,0.00013432804976337129,9.23239250850456e-06,0,0,0,0,0,0,0,0,0,0
2024-01-23 14:55:00,-0.00024867962958581384,4.132743728557633e-05,0.00018464297961012153,1,1,2,0,0,0,0,0,0,0
2024-01-23 15:00:00,-0.0004619539467449853,-0.00033061266659772324,-0.0002636991719846599,0,0,2,0,0,0,0,0,0,0
2024-01-23 15:05:00,5.925223677188425e-05,0.00020442331541962514,-2.6376872757941827e-05,0,1,1,0,0,0,0,0,0,0
2024-01-23 15:10:00,0.0006873178015311081,0.0004546487838145597,0.0002637617703690627,0,0,0,0,0,0,0,0,0,0
2024-01-23 15:15:00,-0.0009473958456691629,-4.131292474858741e-05,0.0003955070400254024,0,1,2,0,0,0,0,0,0,1
2024-01-23 15:20:00,-0.0010905901040803158,-0.001029126213592227,-0.0005798170940622177,0,0,2,0,0,0,0,0,0,1
2024-01-23 15:25:00,0.0013053900742885894,0.0004952337627426316,0.00034256329113929474,0,0,0,0,0,0,0,0,0,0
2024-01-23 15:30:00,-0.0006636329161927132,-0.0007646998036581679,-0.0010282098602688804,0,0,0,0,0,0,0,0,0,0
2024-01-23 15:35:00,0.0011965609249926055,0.0003975427637701555,0.0001319713886029809,0,0,0,0,0,0,0,0,0,0
2024-01-23 15:40:00,-0.0004264392324093978,-0.0006099325972791132,-0.0007125514620501389,0,0,0,0,0,0,0,0,0,1
2024-01-23 15:45:00,-0.00035315588632646986,-3.10330916201202e-05,-2.6408218237491496e-05,0,0,2,0,0,0,0,0,0,0
2024-01-23 15:50:00,-0.0005097685887708056,-0.00032875483434090843,-0.00023768651789244684,0,0,2,0,0,0,0,0,0,0
2024-01-23 15:55:00,0.00015419285968449228,0.0001552184440902929,-0.00018491124260353227,0,1,1,0,0,0,0,0,0,0
2024-01-23 16:00:00,0.0009012641415458944,0.00043453969830537046,5.2840158520427507e-05,0,0,0,0,0,0,0,0,0,0
2024-01-23 16:05:00,0.00014218683349922335,6.205013651024388e-05,0.0001323611001029993,0,0,0,0,0,0,0,0,0,0
2024-01-23 16:10:00,-0.0007819719911850053,-0.0003826187669334704,-2.6414496275532003e-05,0,0,2,0,0,0,0,0,0,0
2024-01-23 16:15:00,-0.0006639948777537355,-0.00041400285519202935,-0.00034339752225478895,0,0,2,0,0,0,0,0,0,1
2024-01-23 16:20:00,-7.118957784587351e-05,-0.0001138433515482837,-7.927699381647259e-05,0,0,0,0,0,0,0,0,0,1
2024-01-23 16:25:00,-7.11912672044915e-05,-4.140101018461085e-05,-0.0005285971032878439,0,0,1,0,0,0,0,0,0,1
2024-01-23 16:30:00,-0.0006709104660846902,-0.0003001697511695893,-0.00027766392087890247,0,0,2,0,0,0,0,0,0,1
2024-01-23 16:35:00,0.000567113137646115,0.00037481880306489964,0.0002909745000527902,0,0,0,0,0,0,0,0,0,1
2024-01-23 16:40:00,0.00046280913276700535,0.00034672628288728434,0.00034430781435938675,0,0,0,0,0,0,0,0,0,1
2024-01-23 16:45:00,-0.00023721978413005038,-0.0002896991267640325,-0.0005757487641756617,0,0,0,0,0,0,0,0,0,1
2024-01-23 16:50:00,0.000996512207274442,0.0005779042690815068,0.00023803226659607242,0,0,0,0,0,0,0,0,0,0
2024-01-23 16:55:00,0.00015406311847466746,0.00019652055191239412,0.0003440342712078759,0,0,2,0,0,0,0,0,0,0
2024-01-23 17:00:00,-0.0005320478866796722,-0.00024819027921407354,-5.286529921754549e-05,0,0,2,0,0,0,0,0,0,0
2024-01-23 17:05:00,0.0,6.206297323023203e-05,0.00010600333077796231,1,1,2,0,0,0,0,0,0,0
2024-01-23 17:10:00,0.0,-2.089323762442367e-05,-0.00015856236786469945,1,1,0,0,0,0,0,0,0,0
2024-01-23 17:15:00,-0.0002608118361153586,-9.309253397869024e-05,0.00018501876618927428,0,1,2,0,0,0,0,0,0,0
2024-01-23 17:20:00,-0.00040367127402169615,-0.0004551661356394473,-0.0003435517970401571,0,0,2,0,0,0,0,0,0,1
2024-01-23 17:25:00,0.0002609974849333594,0.0002276867030965674,7.931262392590275e-05,0,0,0,0,0,0,0,0,0,1
2024-01-23 17:30:00,-0.00017529959863754347,-0.00012064897976083586,-7.93021411578894e-05,0,0,2,0,0,0,0,0,0,1
2024-01-23 17:35:00,0.0002374908064248206,0.00012211023035364174,-0.00013218071747681426,0,1,0,0,0,0,0,0,0,1
2024-01-23 17:40:00,-7.162674779932594e-05,0.00010346825593910142,-7.931891491732208e-05,1,0,1,0,0,0,0,0,0,1
2024-01-23 17:45:00,0.0005810781965230286,0.0002379572918391183,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-23 17:50:00,0.0008976060677886646,0.0007033512618949769,0.0005650056593103577,0,0,0,0,0,0,0,0,0,1
2024-01-23 17:55:00,0.0005328218243819806,0.00035142845330139315,0.0005285412262157651,0,0,0,0,0,0,0,0,0,0
2024-01-23 18:00:00,-0.0003668552223615363,-0.0001859849972102908,-0.00015847441958744427,0,0,2,0,0,0,0,0,0,0
2024-01-23 18:05:00,-0.0003078088743666133,-0.00022323274080199274,-0.00023774930656460662,0,0,1,0,0,0,0,0,0,0
2024-01-23 18:10:00,-4.73686703615145e-05,0.00010336985734962037,-5.2840158520427507e-05,1,0,1,0,0,0,0,0,0,0
2024-01-23 18:15:00,0.00035528185693991973,0.00025260981912148987,0.0002906362291269203,0,0,0,0,0,0,0,0,0,0
2024-01-23 18:20:00,-0.00023629691014565192,-0.00016533366400062844,-0.00013206899284174049,0,0,2,0,0,0,0,0,0,1
2024-01-23 18:25:00,-0.00018945673281860485,-8.08201905785961e-05,2.6417287472898254e-05,0,1,2,0,0,0,0,0,0,1
2024-01-23 18:30:00,-0.00037896731406908613,-0.0001653712584752441,-0.00023774930656460662,0,0,1,0,0,0,0,0,0,1
2024-01-23 18:35:00,-0.00045019429437967424,-0.00013066490241480898,0.00023778699569334722,0,1,2,0,0,0,0,0,0,1
2024-01-23 18:40:00,0.0004269290032001463,0.0002119476437624607,0.00029055178425212933,0,0,0,0,0,0,0,0,0,1
2024-01-23 18:45:00,0.0006160699476341677,0.0003514466162926846,0.0005281504172387996,0,0,0,0,0,0,0,0,0,0
2024-01-23 18:50:00,0.00013024225058610629,0.00016532683047808578,0.00010557432432437834,0,0,1,0,0,0,0,0,0,0
2024-01-23 18:55:00,-7.008405351016048e-05,-1.0331112144212929e-05,-2.639009843504316e-05,0,0,1,0,0,0,0,0,0,0
2024-01-23 19:00:00,-0.00031469400802719877,-0.0001655060922152336,-0.00023751088591568846,0,0,1,0,0,0,0,0,0,0
2024-01-23 19:05:00,-0.0001892602506099656,-0.0001438344614142976,-8.447685070310903e-05,0,0,2,0,0,0,0,0,0,0
2024-01-23 19:10:00,0.00018954650997484736,0.00010334635497408356,0.00010559940864321556,0,0,0,0,0,0,0,0,0,1
2024-01-23 19:15:00,-2.771592362714283e-05,-9.30011470141794e-05,-0.0001058578179034222,0,0,0,0,0,0,0,0,0,1
2024-01-23 19:20:00,-2.7006538425046283e-05,-1.0334421892429939e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-23 19:25:00,-6.964854019978622e-05,-2.0668843784859877e-05,-0.00021121554546410414,0,0,1,0,0,0,0,0,0,1
2024-01-23 19:30:00,-0.00022743425728501216,-0.00021702734544556374,-0.00017164208663963804,0,0,2,0,0,0,0,0,0,1
2024-01-23 19:35:00,0.0004616059051432721,0.0004548179694445583,0.0004489752799493343,0,0,0,0,0,0,0,0,0,1
2024-01-23 19:40:00,0.0003552734421260371,0.00022709896059343687,-5.2796916660019036e-05,0,1,0,0,0,0,0,0,0,1
2024-01-23 19:45:00,0.0003314786314667606,0.00032022477713382856,0.0003696272045622198,0,0,2,0,0,0,0,0,0,1
2024-01-23 19:50:00,0.0001405917159762896,0.00017554729450647744,0.00015834476934445865,0,0,1,0,0,0,0,0,0,1
2024-01-23 19:55:00,0.00014222835626375615,0.00010324605600068425,0.00010554925191958101,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:00:00,9.464767403345904e-05,4.129415894129758e-05,-0.00013191915993866955,0,1,0,0,0,1,0,0,0,1
2024-01-23 20:05:00,0.00035488679111358095,0.00023495833102773263,0.0001847160650200369,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:10:00,0.0008750561691460032,0.0007949058322474628,0.0004748839172646866,0,0,0,0,0,0,0,0,0,0
2024-01-23 20:15:00,-0.0001654103357829655,3.093772236485136e-05,8.728212430448635e-05,1,1,2,0,0,0,0,0,0,0
2024-01-23 20:20:00,-0.00026021595797403213,-0.0002728622695210711,-0.0003163972895298984,0,0,0,0,0,0,0,0,0,0
2024-01-23 20:25:00,-8.273938276412933e-05,-0.0001650403317311512,-0.00021099828563888722,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:30:00,-7.092533925960934e-05,-0.0002473950273392609,-0.00034294457488061693,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:35:00,-0.0004255922825932918,-0.000247662683425067,-0.00015834476934445865,0,0,2,0,0,0,0,0,0,1
2024-01-23 20:40:00,0.00043759535439310795,0.0004025515575648586,0.00031676477575694786,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:45:00,-0.0002955467022898959,-0.0003404869995873307,-0.0003166394004960804,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:50:00,0.001584598647178506,0.0010011766405879357,0.0005543090933086434,0,0,0,0,0,0,0,0,0,1
2024-01-23 20:55:00,-0.00018890646768514977,-6.186715060532791e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-23 21:00:00,2.3614981344277498e-05,0.0001856129351592803,-0.0003428993458535436,0,1,1,0,0,1,1,0,0,1
2024-01-23 21:10:00,0.0006143231812489447,0.0005361045816322135,0.00013188784257870108,0,0,0,0,0,0,0,0,0,1
2024-01-23 21:15:00,0.00040141676505316625,0.0001648668700024402,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-23 21:25:00,0.00023605504803725594,0.00020608358750302098,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-23 21:45:00,0.00018867924528298132,0.0,0.0,1,1,0,0,0,0,0,0,0,1
2024-01-23 21:50:00,-0.00011790228258821772,6.179069432149608e-05,0.0,1,1,1,1,0,0,0,0,0,1
2024-01-23 21:55:00,-0.00014148941187568334,-6.178687646749919e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-23 23:00:00,0.000542363289079676,0.00032957752281287855,-0.00010549357807848844,0,1,0,0,0,1,0,0,0,1
2024-01-23 23:15:00,0.0001177856301531481,-0.00010291030337959776,0.0,1,1,0,0,0,0,0,0,0,1
2024-01-24 00:00:00,-0.00011776898436030566,-2.0582907953216914e-05,0.0,0,1,2,1,0,1,0,0,0,1
2024-01-24 00:05:00,-4.711203241303546e-05,-4.1166663236073956e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-24 00:55:00,0.00023545478090937992,0.00010289759631217354,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-24 09:00:00,0.0018561157840327532,-2.0539785564620025e-05,0.0,1,1,0,1,0,1,0,0,0,0
2024-01-24 09:05:00,0.0003752169222831203,0.0,0.0,1,1,0,1,0,0,0,0,0,0
2024-01-24 09:15:00,-7.035977297240189e-05,-6.161809107159931e-05,-2.6349072512623593e-05,0,0,2,0,0,0,0,0,0,1
2024-01-24 09:20:00,0.0005627989869618448,0.0002464622399309999,-0.0001053685264212119,0,1,0,0,0,0,0,0,0,0
2024-01-24 11:40:00,-0.0001172662882874698,2.05292439079282e-05,5.263434917622456e-05,1,1,2,0,0,0,0,0,0,1
2024-01-24 12:00:00,9.3828434707186e-05,2.0530929845794046e-05,0.00028958037171593126,0,0,2,0,1,1,1,0,0,1
2024-01-24 12:10:00,0.00023454907939478336,0.00016426430126081256,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-24 12:15:00,-2.344775839427618e-05,-0.00016423732293172023,0.0,0,1,2,0,0,0,0,0,0,0
2024-01-24 12:25:00,-0.00023442811261918534,-0.00010265043421124336,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-24 12:35:00,0.0006329113924050206,0.00041063545837180705,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-24 12:45:00,0.00011717285339321926,0.0001437106078959741,0.0,0,1,1,1,0,0,0,0,0,1
2024-01-24 12:55:00,0.00014061071922383416,6.158899609930756e-05,0.0,0,1,0,0,0,0,0,0,0,1
2024-01-24 13:00:00,-0.001994134897360757,0.000778990498944097,0.00013159626266617022,1,1,1,0,0,1,1,0,0,1
2024-01-24 13:05:00,0.00016392674816166264,0.0003897835675453846,0.0003417545151029087,0,0,1,0,0,0,0,0,0,1
2024-01-24 13:10:00,0.00037461952704277257,0.00014354557572039377,7.881876937620912e-05,0,0,0,0,0,0,0,0,0,0
2024-01-24 13:15:00,-7.021157086681501e-05,-0.00012301131704117244,-0.00015762511493498562,0,0,0,0,0,0,0,0,0,0
2024-01-24 13:20:00,0.0001404395758724862,0.00018454345998477513,0.0002627430373094217,0,0,2,0,0,0,0,0,0,0
2024-01-24 13:25:00,0.0002340440470897155,0.00022552074790883558,5.2537564358468556e-05,0,0,0,0,0,0,0,0,0,0
2024-01-24 13:30:00,-2.0359449592755247e-05,-2.0498103925484777e-05,0.0,0,1,2,0,0,0,0,0,0,0
2024-01-24 13:35:00,-0.0005615742798980019,-0.0005944693848266069,0.0,0,1,2,0,0,0,0,0,0,0
2024-01-24 13:40:00,-0.0003277767372166753,-0.00018457752255954027,0.0,0,1,2,0,0,0,0,0,0,0
2024-01-24 13:45:00,0.0,0.00010256620648631022,7.883119613194428e-05,1,1,1,0,0,0,0,0,0,1
2024-01-24 13:50:00,-0.00018738434872223568,-0.00020512820512825176,0.0,0,1,2,0,0,0,0,0,0,1
2024-01-24 13:55:00,2.3427982382269114e-05,0.00010258304097157326,0.00018398296843376134,0,0,2,0,0,0,0,0,0,1
2024-01-24 14:00:00,9.372949667265083e-05,-8.205969843053363e-05,0.0,1,1,0,0,0,0,0,0,0,0
2024-01-24 14:05:00,0.00025773195876291853,0.0001230920728705118,-2.6283281204951108e-05,0,1,0,0,0,0,0,0,0,0
2024-01-24 14:15:00,0.0004918839153959186,6.152710268879502e-05,0.00013140949827856544,0,0,0,0,0,0,0,0,0,0
2024-01-24 14:20:00,0.0003977804832365241,-4.1010498687626745e-05,-5.2555511759397325e-05,1,1,0,0,0,0,0,0,0,0
2024-01-24 14:25:00,0.000491561527117896,0.000205048288872076,-0.000262908823220167,0,1,0,0,0,0,0,0,0,0
2024-01-24 14:30:00,-0.0017780273254725597,-0.000532994403558744,0.0005260250913969792,0,1,2,0,0,0,0,0,0,1
